property_type,state,region,lat,lon,area_m2,price_brl
apartment,Santa Catarina,South,-26.985996,-48.636383,138,1247659.6
house,Santa Catarina,South,-28.13177746,-48.64836584,170,454317.88
apartment,Santa Catarina,South,-26.985996,-48.636383,80,558951.47
house,Santa Catarina,South,-29.32333126,-49.72525978,129,323070.49
apartment,Santa Catarina,South,-27.598017,-48.503719,85,625250.14
apartment,Santa Catarina,South,-26.9876468,-48.635855,,973174.49
apartment,Santa Catarina,South,-27.584362,-48.582527,102,588895.33
house,Santa Catarina,South,-26.97504,-48.646408,83,379288.51
house,Santa Catarina,South,-27.106749,-48.628864,120,479101.27
apartment,Santa Catarina,South,-27.508335,-48.648739,101,387013.99
apartment,Santa Catarina,South,-27.559727,-48.511223,82,618839.15
house,Santa Catarina,South,-27.0190764,-48.6521639,144,605757.2
apartment,Santa Catarina,South,-27.4461736,-48.3776997,84,494701.71
apartment,Santa Catarina,South,-26.985996,-48.636383,120,848408.53
apartment,Santa Catarina,South,-26.985996,-48.636383,167,1597004.3
house,Santa Catarina,South,-26.97504,-48.646408,120,384279.13
apartment,Santa Catarina,South,-26.97504,-48.646408,110,494073.18
apartment,Santa Catarina,South,-27.42417654,-48.40587515,,907626.19
house,Santa Catarina,South,-27.02458,-48.65081,,888333.61
apartment,Santa Catarina,South,-26.985996,-48.636383,170,1497191.5
apartment,Santa Catarina,South,-27.580896,-48.596298,84,548970.21
house,Santa Catarina,South,-26.80398,-48.648914,110,242302.87
house,Santa Catarina,South,-27.064003,-48.699066,240,848408.53
house,Santa Catarina,South,-27.160427,-48.50872,188,948221.29
apartment,Santa Catarina,South,-26.924547,-48.681507,71,279475.72
apartment,Santa Catarina,South,-27.106749,-48.628864,168,1032816.04
apartment,Santa Catarina,South,-26.972862,-48.637276,137,904303.68
apartment,Santa Catarina,South,-26.985996,-48.636383,117,1097940.43
house,Santa Catarina,South,-27.064003,-48.699066,108,449157.45
house,Santa Catarina,South,-27.064003,-48.699066,70,282686.67
apartment,Santa Catarina,South,-26.966631,-48.636383,104,688708.09
house,Santa Catarina,South,-27.488176,-48.413792,,439176.16
apartment,Santa Catarina,South,-26.929674,-48.641396,58,320798.21
apartment,Santa Catarina,South,-26.985996,-48.636383,96,728633.21
apartment,Santa Catarina,South,-26.97504,-48.646408,66,451331.35
apartment,Santa Catarina,South,-26.985996,-48.636383,149,1567060.44
apartment,Santa Catarina,South,-26.985996,-48.636383,182,1197753.22
apartment,Santa Catarina,South,-26.985996,-48.636383,,599026.77
apartment,Santa Catarina,South,-27.575912,-48.508247,95,479101.27
apartment,Santa Catarina,South,-27.566266,-48.5156025,90,555277.43
apartment,Santa Catarina,South,-26.966631,-48.636383,136,1247659.6
apartment,Santa Catarina,South,-26.985996,-48.636383,173,1247659.6
apartment,Santa Catarina,South,-26.916615,-48.659294,81,354335.31
apartment,Santa Catarina,South,-27.064003,-48.699066,65,269494.46
apartment,Santa Catarina,South,-26.985996,-48.636383,120,578914.03
apartment,Santa Catarina,South,-27.589823,-48.520092,74,294447.66
house,Santa Catarina,South,-27.4399869,-48.4121172,160,434125.98
apartment,Santa Catarina,South,-27.5660806,-48.5162465,148,968183.85
apartment,Santa Catarina,South,-27.4451302,-48.4059294,166,424030.02
apartment,Santa Catarina,South,-26.985996,-48.636383,,1646910.68
apartment,Santa Catarina,South,-27.594744,-48.541233,136,833123.18
house,Santa Catarina,South,-26.83301,-48.63101,100,469120.01
apartment,Santa Catarina,South,-26.985996,-48.636383,,1497191.5
apartment,Santa Catarina,South,-26.903387,-48.676495,66,392353.99
apartment,Santa Catarina,South,-26.903387,-48.676495,66,376891
apartment,Santa Catarina,South,-26.912107,-48.673893,68,309419.57
apartment,Santa Catarina,South,-27.14687445,-48.58521736,,530037.54
apartment,Santa Catarina,South,-26.985996,-48.636383,131,1232687.69
apartment,Santa Catarina,South,-26.929674,-48.641396,53,274485.1
house,Santa Catarina,South,-26.985996,-48.636383,90,598876.59
apartment,Santa Catarina,South,-27.576727,-48.529732,76,678726.79
house,Santa Catarina,South,-27.643709,-48.676495,,414222.98
apartment,Santa Catarina,South,-26.985996,-48.636383,166,1165807.14
apartment,Santa Catarina,South,-28.678614,-49.372677,170,620758.53
apartment,Santa Catarina,South,-26.985996,-48.636383,,798502.15
house,Santa Catarina,South,-27.11718,-48.6111,100,499063.83
apartment,Santa Catarina,South,-27.445972,-48.403809,84,243412.37
house,Santa Catarina,South,-26.985996,-48.636383,182,548970.21
house,Santa Catarina,South,-26.97713,-48.64431,80,533998.3
apartment,Santa Catarina,South,-26.985996,-48.636383,121,848408.53
apartment,Santa Catarina,South,-27.106749,-48.628864,135,748595.73
apartment,Santa Catarina,South,-26.985996,-48.636383,120,710666.89
apartment,Santa Catarina,South,-27.508335,-48.648739,93,338645.72
apartment,Santa Catarina,South,-27.4293311,-48.4004466,68,249531.9
apartment,Santa Catarina,South,-27.445972,-48.403809,90,578914.03
apartment,Santa Catarina,South,-26.966631,-48.636383,137,823455.32
apartment,Santa Catarina,South,-26.985996,-48.636383,173,1287584.69
apartment,Santa Catarina,South,-26.985996,-48.636383,129,848408.53
house,Santa Catarina,South,-26.97504,-48.646408,160,748595.73
apartment,Santa Catarina,South,-26.985996,-48.636383,100,773548.94
apartment,Santa Catarina,South,-27.596746,-48.610077,61,319400.84
apartment,Santa Catarina,South,-26.985996,-48.636383,115,848408.53
house,Santa Catarina,South,-26.83546,-48.63516,,338214.43
apartment,Santa Catarina,South,-26.985996,-48.636383,72,429194.89
apartment,Santa Catarina,South,-27.018064,-48.583778,114,778539.59
apartment,Santa Catarina,South,-28.674974,-49.373348,95,253204.02
apartment,Santa Catarina,South,-27.612114,-48.593262,67,397254.79
apartment,Santa Catarina,South,-26.985996,-48.636383,,1410354.41
house,Santa Catarina,South,-27.01405,-48.61703,126,429194.89
apartment,Santa Catarina,South,-27.4312197,-48.4362607,155,998376.71
apartment,Santa Catarina,South,-26.985996,-48.636383,,1297565.98
apartment,Santa Catarina,South,-26.985996,-48.636383,,1497191.5
apartment,Santa Catarina,South,-26.946136,-48.630657,110,854047.95
apartment,Santa Catarina,South,-27.427469,-48.40535,127,592987.65
apartment,Santa Catarina,South,-26.985996,-48.636383,,548970.21
apartment,Santa Catarina,South,-27.106749,-48.628864,115,596880.35
apartment,Santa Catarina,South,-26.985996,-48.636383,62,299438.28
apartment,Santa Catarina,South,-26.985996,-48.636383,123,648782.97
house,Santa Catarina,South,-29.181389,-49.62991,142,402828.51
apartment,Santa Catarina,South,-27.4369422,-48.3962096,76,474509.81
apartment,Santa Catarina,South,-26.906555,-48.67617,73,352588.58
house,Santa Catarina,South,-26.97504,-48.646408,,598876.59
apartment,Santa Catarina,South,-27.580681,-48.525505,70,698689.35
apartment,Santa Catarina,South,-26.985996,-48.636383,78,588895.33
apartment,Santa Catarina,South,-26.966631,-48.636383,108,1241171.75
apartment,Santa Catarina,South,-26.946136,-48.630657,157,1597004.3
apartment,Santa Catarina,South,-26.985996,-48.636383,130,1012101.45
apartment,Santa Catarina,South,-27.1308888,-48.6092679,124,979307.46
apartment,Santa Catarina,South,-26.985996,-48.636383,80,548970.21
apartment,Santa Catarina,South,-27.4394637,-48.4017242,109,282686.67
apartment,Santa Catarina,South,-27.106749,-48.628864,110,848408.53
apartment,Santa Catarina,South,-27.4209738,-48.4336862,87,494701.71
apartment,Santa Catarina,South,-26.985996,-48.636383,191,978165.11
apartment,Santa Catarina,South,-26.985996,-48.636383,119,878352.35
apartment,Santa Catarina,South,-27.44420061,-48.37735412,130,840569.88
apartment,Santa Catarina,South,-26.97504,-48.646408,71,648782.97
apartment,Santa Catarina,South,-27.106749,-48.628864,161,891472.68
apartment,Santa Catarina,South,-26.985996,-48.636383,105,1197753.22
house,Santa Catarina,South,-27.488176,-48.413792,,329382.13
apartment,Santa Catarina,South,-27.106749,-48.628864,200,1522873.61
apartment,Santa Catarina,South,-26.985996,-48.636383,220,1377416.18
apartment,Santa Catarina,South,-27.604847,-48.529953,100,389269.77
apartment,Santa Catarina,South,-27.10561297,-48.617274,80,314993.74
apartment,Santa Catarina,South,-26.985996,-48.636383,215,959115.56
apartment,Santa Catarina,South,-27.589823,-48.520092,67,349344.66
apartment,Santa Catarina,South,-27.584118,-48.499092,76,489082.54
apartment,Santa Catarina,South,-26.966631,-48.636383,132,1377416.18
apartment,Santa Catarina,South,-26.966631,-48.636383,92,728633.21
apartment,Santa Catarina,South,-26.985996,-48.636383,,888333.61
apartment,Santa Catarina,South,-27.767431,-48.631371,76,281670.02
apartment,Santa Catarina,South,-26.985996,-48.636383,75,297442.03
apartment,Santa Catarina,South,-26.985996,-48.636383,149,1389393.73
house,Santa Catarina,South,-28.1366545,-48.6490273,110,333166.46
apartment,Santa Catarina,South,-26.985996,-48.636383,150,848408.53
apartment,Santa Catarina,South,-27.5790861,-48.5840617,96,403838.12
apartment,Santa Catarina,South,-27.583128,-48.494808,66,459138.71
house,Santa Catarina,South,-26.97219,-48.64838,173,634809.18
apartment,Santa Catarina,South,-26.985996,-48.636383,113,648782.97
apartment,Santa Catarina,South,-26.985996,-48.636383,102,980161.39
house,Santa Catarina,South,-27.14964303,-48.59367051,120,504797.64
apartment,Santa Catarina,South,-26.910597,-48.670952,105,978165.11
apartment,Santa Catarina,South,-28.777613,-49.263866,123,334882.8
apartment,Santa Catarina,South,-26.985996,-48.636383,120,1287584.69
apartment,Santa Catarina,South,-26.985996,-48.636383,150,988146.4
apartment,Santa Catarina,South,-27.767431,-48.631371,76,277186.42
apartment,Santa Catarina,South,-26.906555,-48.67617,73,360745.3
apartment,Santa Catarina,South,-27.4287621,-48.4598333,87,832575.9
apartment,Santa Catarina,South,-27.106749,-48.628864,186,1322569.89
house,Santa Catarina,South,-27.018064,-48.583778,100,379288.51
apartment,Santa Catarina,South,-27.1308888,-48.6092679,,1615352.55
apartment,Santa Catarina,South,-26.985996,-48.636383,162,1177790.66
apartment,Santa Catarina,South,-27.424934,-48.4058655,110,494701.71
apartment,Santa Catarina,South,-26.80398,-48.648914,97,374559.86
house,Santa Catarina,South,-27.6329483,-48.6862028,212,1192762.57
apartment,Santa Catarina,South,-26.966631,-48.636383,107,934247.5
apartment,Santa Catarina,South,-26.966631,-48.636383,104,578914.03
apartment,Santa Catarina,South,-27.440269,-48.501221,86,798502.15
house,Santa Catarina,South,-27.064003,-48.699066,,449157.45
apartment,Santa Catarina,South,-26.912107,-48.673893,57,288041.67
apartment,Santa Catarina,South,-26.913816,-48.654781,,579912.16
apartment,Santa Catarina,South,-26.985996,-48.636383,133,1287584.69
apartment,Santa Catarina,South,-27.748068,-48.627838,220,1347472.36
apartment,Santa Catarina,South,-26.966631,-48.636383,138,598876.59
apartment,Santa Catarina,South,-26.966631,-48.636383,132,1397378.74
apartment,Santa Catarina,South,-27.614546,-48.592545,64,279475.72
apartment,Santa Catarina,South,-26.914984,-48.655888,120,878352.35
apartment,Santa Catarina,South,-26.995173,-48.645153,70,364316.6
apartment,Santa Catarina,South,-26.985996,-48.636383,,1197753.22
apartment,Santa Catarina,South,-27.106749,-48.628864,130,748595.73
apartment,Santa Catarina,South,-26.985996,-48.636383,,1342481.71
apartment,Santa Catarina,South,-26.985996,-48.636383,80,648782.97
house,Santa Catarina,South,-26.7694613,-48.6715243,149,565373.37
apartment,Santa Catarina,South,-26.985996,-48.636383,129,558951.47
apartment,Santa Catarina,South,-26.985996,-48.636383,117,1577041.74
apartment,Santa Catarina,South,-27.106749,-48.628864,,898539.83
apartment,Santa Catarina,South,-27.1391256,-48.5948711,220,1514393
apartment,Santa Catarina,South,-26.985996,-48.636383,160,918277.46
apartment,Santa Catarina,South,-26.985996,-48.636383,105,1012368.95
house,Santa Catarina,South,-26.8292952,-48.6356331,100,366280.89
apartment,Santa Catarina,South,-27.106749,-48.628864,63,277638.7
apartment,Santa Catarina,South,-26.985996,-48.636383,,848408.53
apartment,Santa Catarina,South,-26.985996,-48.636383,165,1487210.24
house,Santa Catarina,South,-27.4825667,-48.4051735,130,252398.8
apartment,Santa Catarina,South,-26.985996,-48.636383,154,1646910.68
apartment,Santa Catarina,South,-27.596746,-48.610077,88,389269.77
apartment,Santa Catarina,South,-26.985996,-48.636383,136,948221.29
apartment,Santa Catarina,South,-27.57658,-48.529926,79,630560.16
house,Santa Catarina,South,-27.176991,-48.608822,137,249874.82
apartment,Santa Catarina,South,-27.106749,-48.628864,172,1090362.98
apartment,Santa Catarina,South,-26.906555,-48.67617,73,409901.06
apartment,Santa Catarina,South,-26.985996,-48.636383,102,758577.03
apartment,Santa Catarina,South,-26.985996,-48.636383,135,1405363.76
apartment,Santa Catarina,South,-26.929674,-48.641396,64,360324.08
apartment,Santa Catarina,South,-26.985996,-48.636383,174,1147846.81
house,Santa Catarina,South,-27.435232,-48.466946,180,474110.62
apartment,Santa Catarina,South,-28.681131,-49.371178,186,521417.89
apartment,Santa Catarina,South,-26.985996,-48.636383,112,648782.97
apartment,Santa Catarina,South,-26.97504,-48.646408,69,451331.35
apartment,Santa Catarina,South,-27.106749,-48.628864,220,938923.66
apartment,Santa Catarina,South,-28.831429,-49.235195,248,1568232.25
apartment,Santa Catarina,South,-26.966631,-48.636383,122,1053207.34
apartment,Santa Catarina,South,-26.966631,-48.636383,88,684408.15
apartment,Santa Catarina,South,-26.906027,-48.663803,,578914.03
apartment,Santa Catarina,South,-26.985996,-48.636383,75,319400.84
apartment,Santa Catarina,South,-26.985996,-48.636383,60,339363.39
apartment,Santa Catarina,South,-26.929674,-48.641396,59,396958.35
apartment,Santa Catarina,South,-27.451996,-48.447075,60,247535.65
apartment,Santa Catarina,South,-26.985996,-48.636383,138,988146.4
apartment,Santa Catarina,South,-27.106749,-48.628864,,345281.6
house,Santa Catarina,South,-27.767431,-48.631371,226,948221.29
apartment,Santa Catarina,South,-27.018064,-48.583778,115,748595.73
apartment,Santa Catarina,South,-27.106749,-48.628864,150,595661.23
apartment,Santa Catarina,South,-26.754795,-48.729183,95,467255.87
apartment,Santa Catarina,South,-26.97504,-48.646408,63,479101.27
house,Santa Catarina,South,-26.754795,-48.729183,90,252398.8
apartment,Santa Catarina,South,-26.985996,-48.636383,135,1197753.22
house,Santa Catarina,South,-28.3507032,-49.2932372,110,548881.39
apartment,Santa Catarina,South,-26.985996,-48.636383,,1415345.05
apartment,Santa Catarina,South,-26.903387,-48.676495,66,345502.88
apartment,Santa Catarina,South,-28.685989,-49.383007,101,250524.04
apartment,Santa Catarina,South,-26.903387,-48.676495,66,439375.78
apartment,Santa Catarina,South,-26.985996,-48.636383,127,1197753.22
apartment,Santa Catarina,South,-26.966631,-48.636383,,1197753.22
apartment,Santa Catarina,South,-26.985996,-48.636383,117,778539.59
house,Santa Catarina,South,-27.106749,-48.628864,145,292782.63
apartment,Santa Catarina,South,-26.985996,-48.636383,115,748595.73
apartment,Santa Catarina,South,-27.711586,-48.503178,164,1587023
apartment,Santa Catarina,South,-26.985996,-48.636383,123,793511.5
apartment,Santa Catarina,South,-26.985996,-48.636383,121,985152
apartment,Santa Catarina,South,-26.985996,-48.636383,121,1006112.68
apartment,Santa Catarina,South,-27.593697,-48.556377,89,249531.9
apartment,Santa Catarina,South,-26.985996,-48.636383,179,1597004.3
apartment,Santa Catarina,South,-27.430227,-48.468357,76,449157.45
apartment,Santa Catarina,South,-27.445972,-48.403809,89,641093.03
apartment,Santa Catarina,South,-26.985996,-48.636383,158,1535349.94
apartment,Santa Catarina,South,-27.106749,-48.628864,,593642.05
apartment,Santa Catarina,South,-26.985996,-48.636383,130,966290.4
apartment,Santa Catarina,South,-26.985996,-48.636383,122,1347472.36
apartment,Santa Catarina,South,-27.106749,-48.628864,,1032816.04
apartment,Santa Catarina,South,-28.6669712,-49.4248154,152,354485.03
apartment,Santa Catarina,South,-26.97504,-48.646408,70,449157.45
apartment,Santa Catarina,South,-26.985996,-48.636383,114,983155.76
apartment,Santa Catarina,South,-26.97504,-48.646408,62,449157.45
apartment,Santa Catarina,South,-26.985996,-48.636383,113,748595.73
apartment,Santa Catarina,South,-27.661594,-48.486221,99,394260.42
apartment,Santa Catarina,South,-28.68364,-49.382748,,294240.04
house,Santa Catarina,South,-28.1076477,-48.6578321,150,807676.27
apartment,Santa Catarina,South,-27.106749,-48.628864,,888333.61
apartment,Santa Catarina,South,-26.903387,-48.676495,,468121.85
apartment,Santa Catarina,South,-26.985996,-48.636383,69,319400.84
apartment,Santa Catarina,South,-26.985996,-48.636383,225,1497191.5
apartment,Santa Catarina,South,-27.001553,-48.654495,65,349344.66
apartment,Santa Catarina,South,-26.921036,-48.653305,92,655769.87
apartment,Santa Catarina,South,-26.966631,-48.636383,105,678726.79
house,Santa Catarina,South,-27.629776,-48.682014,210,689706.21
apartment,Santa Catarina,South,-27.488176,-48.413792,103,244541.25
apartment,Santa Catarina,South,-26.985996,-48.636383,117,838427.23
apartment,Santa Catarina,South,-26.907265,-48.670162,76,329382.13
apartment,Santa Catarina,South,-26.929674,-48.641396,59,396958.35
apartment,Santa Catarina,South,-27.4369422,-48.3962096,72,489653.71
